volume,market_cap,capitalization_change_1_day,CryptoID,crypto_type,max_supply,minable,BTC_price_change_1_day,price_btc,USD_price_change_1_day,price_usd,trade_date
3667190016,1.30E+11,0.01069604,17,0,21000000,1,0,1,0.010527968,7790.15,11/18/2017
3149319936,1.34E+11,0.031746429,17,0,21000000,1,0,1,0.031621984,8036.49,11/19/2017
3488450048,1.37E+11,0.020560097,17,0,21000000,1,0,1,0.020425584,8200.64,11/20/2017
4277609984,1.35E+11,-0.015649335,17,0,21000000,1,0,1,-0.015776817,8071.26,11/21/2017
3633530112,1.38E+11,0.022696865,17,0,21000000,1,0,1,0.022585073,8253.55,11/22/2017
4225179904,1.34E+11,-0.025907525,17,0,21000000,1,0,1,-0.026022742,8038.77,11/23/2017
5058610176,1.38E+11,0.026850727,17,0,21000000,1,0,1,0.026735433,8253.69,11/24/2017
4342060032,1.47E+11,0.065214046,17,0,21000000,1,0,1,0.065089675,8790.92,11/25/2017
5475579904,1.56E+11,0.061504913,17,0,21000000,1,0,1,0.061384929,9330.55,11/26/2017
5653320192,1.64E+11,0.052413748,17,0,21000000,1,0,1,0.052279876,9818.35,11/27/2017
6348819968,1.68E+11,0.024610182,17,0,21000000,1,0,1,0.024489858,10058.8,11/28/2017
11568799744,1.65E+11,-0.016793711,17,0,21000000,1,0,1,-0.016919513,9888.61,11/29/2017
8310689792,1.71E+11,0.035019223,17,0,21000000,1,0,1,0.034887613,10233.6,11/30/2017
6783119872,1.83E+11,0.072649818,17,0,21000000,1,0,1,0.072506254,10975.6,12/1/2017
5138500096,1.85E+11,0.009143767,17,0,21000000,1,0,1,0.009020008,11074.6,12/2/2017
6608309760,1.89E+11,0.022581595,17,0,21000000,1,0,1,0.022447763,11323.2,12/3/2017
6132409856,1.95E+11,0.029637056,17,0,21000000,1,0,1,0.029496962,11657.2,12/4/2017
6895260160,1.99E+11,0.022397687,17,0,21000000,1,0,1,0.02226092,11916.7,12/5/2017
12656300032,2.39E+11,0.199450099,17,0,21000000,1,0,1,0.199283359,14291.5,12/6/2017
17950699520,2.99E+11,0.252614033,17,0,21000000,1,0,1,0.252471749,17899.7,12/7/2017
21135998976,2.77E+11,-0.07421243,17,0,21000000,1,0,1,-0.074319681,16569.4,12/8/2017
13911300096,2.54E+11,-0.083841534,17,0,21000000,1,0,1,-0.083962002,15178.2,12/9/2017
13433299968,2.59E+11,0.018387009,17,0,21000000,1,0,1,0.018263035,15455.4,12/10/2017
12153900032,2.83E+11,0.095990012,17,0,21000000,1,0,1,0.095849994,16936.8,12/11/2017
14603799552,2.91E+11,0.028380082,17,0,21000000,1,0,1,0.028257994,17415.4,12/12/2017
12976900096,2.75E+11,-0.057705807,17,0,21000000,1,0,1,-0.057833871,16408.2,12/13/2017
13777399808,2.77E+11,0.009636249,17,0,21000000,1,0,1,0.009495252,16564,12/14/2017
14309999616,2.96E+11,0.06913472,17,0,21000000,1,0,1,0.068999034,17706.9,12/15/2017
12740599808,3.27E+11,0.10125523,17,0,21000000,1,0,1,0.101118773,19497.4,12/16/2017
13314599936,3.21E+11,-0.018149683,17,0,21000000,1,0,1,-0.018289618,19140.8,12/17/2017
14839499776,3.20E+11,-0.001254771,17,0,21000000,1,0,1,-0.001389702,19114.2,12/18/2017
16894499840,2.98E+11,-0.06987838,17,0,21000000,1,0,1,-0.069974155,17776.7,12/19/2017
22149699584,2.79E+11,-0.064714652,17,0,21000000,1,0,1,-0.064809554,16624.6,12/20/2017
16516599808,2.65E+11,-0.049331719,17,0,21000000,1,0,1,-0.049426753,15802.9,12/21/2017
22197999616,2.32E+11,-0.124629088,17,0,21000000,1,0,1,-0.124730271,13831.8,12/22/2017
13086000128,2.46E+11,0.062819959,17,0,21000000,1,0,1,0.062710566,14699.2,12/23/2017
11572299776,2.33E+11,-0.052506969,17,0,21000000,1,0,1,-0.052615108,13925.8,12/24/2017
10664699904,2.35E+11,0.007337517,17,0,21000000,1,0,1,0.007238363,14026.6,12/25/2017
13454300160,2.70E+11,0.147925534,17,0,21000000,1,0,1,0.147804885,16099.8,12/26/2017
12487600128,2.66E+11,-0.016112653,17,0,21000000,1,0,1,-0.016230015,15838.5,12/27/2017
12336499712,2.45E+11,-0.077682674,17,0,21000000,1,0,1,-0.077785144,14606.5,12/28/2017
13025500160,2.46E+11,0.003526759,17,0,21000000,1,0,1,0.003402595,14656.2,12/29/2017
14452599808,2.17E+11,-0.116169937,17,0,21000000,1,0,1,-0.116264789,12952.2,12/30/2017
12136299520,2.37E+11,0.093104581,17,0,21000000,1,0,1,0.092972622,14156.4,12/31/2017
10291200000,2.29E+11,-0.035148926,17,0,21000000,1,0,1,-0.035263203,13657.2,1/1/2018
16846600192,2.51E+11,0.097149269,17,0,21000000,1,0,1,0.0970111,14982.1,1/2/2018
16871900160,2.55E+11,0.014729412,17,0,21000000,1,0,1,0.014610769,15201,1/3/2018
21783199744,2.62E+11,0.026324068,17,0,21000000,1,0,1,0.026195645,15599.2,1/4/2018
23840899072,2.93E+11,0.117453644,17,0,21000000,1,0,1,0.11733294,17429.5,1/5/2018
18314600448,2.94E+11,0.00571978,17,0,21000000,1,0,1,0.005593964,17527,1/6/2018
15866000384,2.77E+11,-0.059760657,17,0,21000000,1,0,1,-0.059873338,16477.6,1/7/2018
18413899776,2.55E+11,-0.079236359,17,0,21000000,1,0,1,-0.079350148,15170.1,1/8/2018
16659999744,2.45E+11,-0.03776552,17,0,21000000,1,0,1,-0.037883732,14595.4,1/9/2018
18500800512,2.51E+11,0.02601769,17,0,21000000,1,0,1,0.025891719,14973.3,1/10/2018
16534099968,2.25E+11,-0.104559732,17,0,21000000,1,0,1,-0.104686342,13405.8,1/11/2018
12065699840,2.35E+11,0.043016659,17,0,21000000,1,0,1,0.042876964,13980.6,1/12/2018
12763599872,2.41E+11,0.02726429,17,0,21000000,1,0,1,0.027151911,14360.2,1/13/2018
11084099584,2.31E+11,-0.040847011,17,0,21000000,1,0,1,-0.040960432,13772,1/14/2018
12750799872,2.32E+11,0.00358356,17,0,21000000,1,0,1,0.00347081,13819.8,1/15/2018
18853799936,1.93E+11,-0.168451547,17,0,21000000,1,0,1,-0.168548025,11490.5,1/16/2018
18830600192,1.88E+11,-0.026152967,17,0,21000000,1,0,1,-0.026273878,11188.6,1/17/2018
15020399616,1.93E+11,0.025719725,17,0,21000000,1,0,1,0.025588545,11474.9,1/18/2018
10740400128,1.95E+11,0.011670292,17,0,21000000,1,0,1,0.011546942,11607.4,1/19/2018
11801700352,2.17E+11,0.111441441,17,0,21000000,1,0,1,0.111291073,12899.2,1/20/2018
9935179776,1.95E+11,-0.100587332,17,0,21000000,1,0,1,-0.100711672,11600.1,1/21/2018
10537400320,1.84E+11,-0.057527658,17,0,21000000,1,0,1,-0.057646055,10931.4,1/22/2018
9660609536,1.83E+11,-0.005635418,17,0,21000000,1,0,1,-0.005763214,10868.4,1/23/2018
9940989952,1.91E+11,0.045315084,17,0,21000000,1,0,1,0.045176843,11359.4,1/24/2018
8873169920,1.89E+11,-0.008685453,17,0,21000000,1,0,1,-0.008803282,11259.4,1/25/2018
9746199552,1.88E+11,-0.007703657,17,0,21000000,1,0,1,-0.007815692,11171.4,1/26/2018
7583269888,1.93E+11,0.024227912,17,0,21000000,1,0,1,0.0241062,11440.7,1/27/2018
8350360064,1.98E+11,0.03032657,17,0,21000000,1,0,1,0.030207942,11786.3,1/28/2018
7107359744,1.90E+11,-0.041461291,17,0,21000000,1,0,1,-0.041565207,11296.4,1/29/2018
8637859840,1.70E+11,-0.105239905,17,0,21000000,1,0,1,-0.105352148,10106.3,1/30/2018
8041160192,1.72E+11,0.011448636,17,0,21000000,1,0,1,0.011359251,10221.1,1/31/2018
9959400448,1.54E+11,-0.10267891,17,0,21000000,1,0,1,-0.102783458,9170.54,2/1/2018
12726899712,1.49E+11,-0.036931515,17,0,21000000,1,0,1,-0.037052344,8830.75,2/2/2018
7263790080,1.55E+11,0.039097028,17,0,21000000,1,0,1,0.038972907,9174.91,2/3/2018
7073549824,1.39E+11,-0.097750211,17,0,21000000,1,0,1,-0.09786472,8277.01,2/4/2018
9285289984,1.17E+11,-0.159569031,17,0,21000000,1,0,1,-0.1596881,6955.27,2/5/2018
13999800320,1.31E+11,0.114978711,17,0,21000000,1,0,1,0.114838101,7754,2/6/2018
9169280000,1.28E+11,-0.017014587,17,0,21000000,1,0,1,-0.017113748,7621.3,2/7/2018
9346750464,1.39E+11,0.084647476,17,0,21000000,1,0,1,0.084538071,8265.59,2/8/2018
6784820224,1.47E+11,0.057135464,17,0,21000000,1,0,1,0.057030412,8736.98,2/9/2018
7780960256,1.45E+11,-0.013066216,17,0,21000000,1,0,1,-0.013171599,8621.9,2/10/2018
6122189824,1.37E+11,-0.056950261,17,0,21000000,1,0,1,-0.057055869,8129.97,2/11/2018
6256439808,1.51E+11,0.098118279,17,0,21000000,1,0,1,0.097983141,8926.57,2/12/2018
5696719872,1.45E+11,-0.036655568,17,0,21000000,1,0,1,-0.036773363,8598.31,2/13/2018
7909819904,1.60E+11,0.104386164,17,0,21000000,1,0,1,0.104243741,9494.63,2/14/2018
9062540288,1.71E+11,0.070855793,17,0,21000000,1,0,1,0.070752625,10166.4,2/15/2018
7296159744,1.73E+11,0.006760372,17,0,21000000,1,0,1,0.006639518,10233.9,2/16/2018
8660880384,1.87E+11,0.085989779,17,0,21000000,1,0,1,0.085871466,11112.7,2/17/2018
8744009728,1.78E+11,-0.050359137,17,0,21000000,1,0,1,-0.050473782,10551.8,2/18/2018
7652089856,1.89E+11,0.063952494,17,0,21000000,1,0,1,0.063827972,11225.3,2/19/2018
9926540288,1.92E+11,0.016001033,17,0,21000000,1,0,1,0.015892671,11403.7,2/20/2018
9405339648,1.80E+11,-0.062431115,17,0,21000000,1,0,1,-0.062549874,10690.4,2/21/2018
8040079872,1.69E+11,-0.064010355,17,0,21000000,1,0,1,-0.064113597,10005,2/22/2018
7739500032,1.74E+11,0.029705781,17,0,21000000,1,0,1,0.029595202,10301.1,2/23/2018
6917929984,1.66E+11,-0.047274926,17,0,21000000,1,0,1,-0.047376494,9813.07,2/24/2018
5706939904,1.63E+11,-0.014990463,17,0,21000000,1,0,1,-0.015116574,9664.73,2/25/2018
7287690240,1.75E+11,0.072743297,17,0,21000000,1,0,1,0.072632138,10366.7,2/26/2018
6966179840,1.81E+11,0.034743789,17,0,21000000,1,0,1,0.034620467,10725.6,2/27/2018
6936189952,1.76E+11,-0.030440457,17,0,21000000,1,0,1,-0.030553069,10397.9,2/28/2018
7317279744,1.85E+11,0.053320498,17,0,21000000,1,0,1,0.053193433,10951,3/1/2018
7620590080,1.87E+11,0.012481737,17,0,21000000,1,0,1,0.012364168,11086.4,3/2/2018
6690570240,1.94E+11,0.036515914,17,0,21000000,1,0,1,0.036377904,11489.7,3/3/2018
6084149760,1.95E+11,0.002102785,17,0,21000000,1,0,1,0.001993089,11512.6,3/4/2018
6468539904,1.96E+11,0.005383299,17,0,21000000,1,0,1,0.005272484,11573.3,3/5/2018
6832169984,1.82E+11,-0.068448262,17,0,21000000,1,0,1,-0.068554345,10779.9,3/6/2018
8797910016,1.68E+11,-0.075432141,17,0,21000000,1,0,1,-0.075541517,9965.57,3/7/2018
7186089984,1.59E+11,-0.05714299,17,0,21000000,1,0,1,-0.057253123,9395.01,3/8/2018
8704190464,1.58E+11,-0.006005798,17,0,21000000,1,0,1,-0.006116013,9337.55,3/9/2018
5386319872,1.50E+11,-0.050402136,17,0,21000000,1,0,1,-0.050500399,8866,3/10/2018
6296370176,1.62E+11,0.080498396,17,0,21000000,1,0,1,0.080377848,9578.63,3/11/2018
6457399808,1.56E+11,-0.038879037,17,0,21000000,1,0,1,-0.038994094,9205.12,3/12/2018
5991139840,1.56E+11,-0.000997582,17,0,21000000,1,0,1,-0.001115683,9194.85,3/13/2018
6438230016,1.40E+11,-0.100509087,17,0,21000000,1,0,1,-0.100604143,8269.81,3/14/2018
6834429952,1.40E+11,0.003859152,17,0,21000000,1,0,1,0.003754621,8300.86,3/15/2018
5289379840,1.41E+11,0.004634416,17,0,21000000,1,0,1,0.0045164,8338.35,3/16/2018
4426149888,1.34E+11,-0.050444312,17,0,21000000,1,0,1,-0.050545971,7916.88,3/17/2018
6639190016,1.39E+11,0.03886925,17,0,21000000,1,0,1,0.03875264,8223.68,3/18/2018
6729110016,1.46E+11,0.049610029,17,0,21000000,1,0,1,0.049487577,8630.65,3/19/2018
6361789952,1.51E+11,0.032866136,17,0,21000000,1,0,1,0.032769258,8913.47,3/20/2018
6043129856,1.51E+11,0.001884663,17,0,21000000,1,0,1,0.00177372,8929.28,3/21/2018
5530390016,1.48E+11,-0.022386464,17,0,21000000,1,0,1,-0.022488935,8728.47,3/22/2018
5954120192,1.50E+11,0.01741674,17,0,21000000,1,0,1,0.017316895,8879.62,3/23/2018
5664600064,1.47E+11,-0.023703998,17,0,21000000,1,0,1,-0.023818587,8668.12,3/24/2018
4569880064,1.44E+11,-0.019783679,17,0,21000000,1,0,1,-0.019882051,8495.78,3/25/2018
5921039872,1.39E+11,-0.033603711,17,0,21000000,1,0,1,-0.0337085,8209.4,3/26/2018
5378250240,1.33E+11,-0.045737997,17,0,21000000,1,0,1,-0.045845007,7833.04,3/27/2018
4935289856,1.35E+11,0.015606229,17,0,21000000,1,0,1,0.015503559,7954.48,3/28/2018
6361229824,1.21E+11,-0.099060721,17,0,21000000,1,0,1,-0.09916173,7165.7,3/29/2018
6289509888,1.17E+11,-0.038287487,17,0,21000000,1,0,1,-0.038402389,6890.52,3/30/2018
4553269760,1.18E+11,0.012142525,17,0,21000000,1,0,1,0.012046986,6973.53,3/31/2018
4532100096,1.16E+11,-0.018424291,17,0,21000000,1,0,1,-0.018541542,6844.23,4/1/2018
4333440000,1.20E+11,0.035122261,17,0,21000000,1,0,1,0.035003207,7083.8,4/2/2018
5499700224,1.26E+11,0.052682857,17,0,21000000,1,0,1,0.052557949,7456.11,4/3/2018
4936000000,1.16E+11,-0.080675074,17,0,21000000,1,0,1,-0.080775364,6853.84,4/4/2018
5639320064,1.16E+11,-0.006066897,17,0,21000000,1,0,1,-0.006181936,6811.47,4/5/2018
3766810112,1.13E+11,-0.025615633,17,0,21000000,1,0,1,-0.02571398,6636.32,4/6/2018
3976610048,1.17E+11,0.041542113,17,0,21000000,1,0,1,0.041403971,6911.09,4/7/2018
3652499968,1.19E+11,0.016389367,17,0,21000000,1,0,1,0.016268056,7023.52,4/8/2018
4894060032,1.15E+11,-0.035888229,17,0,21000000,1,0,1,-0.035991924,6770.73,4/9/2018
4272750080,1.16E+11,0.009505249,17,0,21000000,1,0,1,0.009456883,6834.76,4/10/2018
4641889792,1.18E+11,0.019735053,17,0,21000000,1,0,1,0.019541286,6968.32,4/11/2018
8906250240,1.34E+11,0.132288756,17,0,21000000,1,0,1,0.132159545,7889.25,4/12/2018
7764460032,1.34E+11,0.00097364,17,0,21000000,1,0,1,0.000850524,7895.96,4/13/2018
5191430144,1.36E+11,0.01153647,17,0,21000000,1,0,1,0.011433695,7986.24,4/14/2018
5244480000,1.41E+11,0.043054653,17,0,21000000,1,0,1,0.042932594,8329.11,4/15/2018
5631309824,1.37E+11,-0.032368114,17,0,21000000,1,0,1,-0.032469255,8058.67,4/16/2018
6900879872,1.34E+11,-0.019311632,17,0,21000000,1,0,1,-0.019430005,7902.09,4/17/2018
6529909760,1.39E+11,0.033191131,17,0,21000000,1,0,1,0.033070998,8163.42,4/18/2018
7063209984,1.41E+11,0.016166814,17,0,21000000,1,0,1,0.016033721,8294.31,4/19/2018
8438110208,1.50E+11,0.066601319,17,0,21000000,1,0,1,0.066493777,8845.83,4/20/2018
7548550144,1.51E+11,0.0057425,17,0,21000000,1,0,1,0.005624119,8895.58,4/21/2018
6629899776,1.50E+11,-0.010350948,17,0,21000000,1,0,1,-0.01046812,8802.46,4/22/2018
6925190144,1.52E+11,0.014703318,17,0,21000000,1,0,1,0.014589104,8930.88,4/23/2018
10678800384,1.65E+11,0.085965428,17,0,21000000,1,0,1,0.085839245,9697.5,4/24/2018
11083100160,1.50E+11,-0.087749122,17,0,21000000,1,0,1,-0.087832947,8845.74,4/25/2018
8970559488,1.58E+11,0.049372082,17,0,21000000,1,0,1,0.049263261,9281.51,4/26/2018
7566289920,1.53E+11,-0.031626511,17,0,21000000,1,0,1,-0.031725441,8987.05,4/27/2018
7805479936,1.59E+11,0.040314644,17,0,21000000,1,0,1,0.040216756,9348.48,4/28/2018
8853000192,1.60E+11,0.007669825,17,0,21000000,1,0,1,0.00755203,9419.08,4/29/2018
8673920000,1.57E+11,-0.018843782,17,0,21000000,1,0,1,-0.01895408,9240.55,4/30/2018
7713019904,1.55E+11,-0.0130419,17,0,21000000,1,0,1,-0.013152897,9119.01,5/1/2018
7558159872,1.57E+11,0.012930625,17,0,21000000,1,0,1,0.012820471,9235.92,5/2/2018
10207299584,1.66E+11,0.055107773,17,0,21000000,1,0,1,0.054996145,9743.86,5/3/2018
8217829888,1.65E+11,-0.004316506,17,0,21000000,1,0,1,-0.004423298,9700.76,5/4/2018
7651939840,1.68E+11,0.016340187,17,0,21000000,1,0,1,0.016224502,9858.15,5/5/2018
7222280192,1.64E+11,-0.020525449,17,0,21000000,1,0,1,-0.020627603,9654.8,5/6/2018
7394019840,1.60E+11,-0.02908099,17,0,21000000,1,0,1,-0.029186519,9373.01,5/7/2018
7415869952,1.57E+11,-0.014642098,17,0,21000000,1,0,1,-0.014743396,9234.82,5/8/2018
7226890240,1.59E+11,0.009902634,17,0,21000000,1,0,1,0.009784706,9325.18,5/9/2018
6906699776,1.54E+11,-0.030048119,17,0,21000000,1,0,1,-0.030159203,9043.94,5/10/2018
8488520192,1.44E+11,-0.066528697,17,0,21000000,1,0,1,-0.066613666,8441.49,5/11/2018
6821380096,1.45E+11,0.007633294,17,0,21000000,1,0,1,0.007510522,8504.89,5/12/2018
5866379776,1.49E+11,0.025867921,17,0,21000000,1,0,1,0.025755771,8723.94,5/13/2018
7364149760,1.48E+11,-0.000723492,17,0,21000000,1,0,1,-0.000819584,8716.79,5/14/2018
6705710080,1.45E+11,-0.023575731,17,0,21000000,1,0,1,-0.023679588,8510.38,5/15/2018
6760220160,1.43E+11,-0.016500557,17,0,21000000,1,0,1,-0.01663263,8368.83,5/16/2018
5862530048,1.38E+11,-0.032707813,17,0,21000000,1,0,1,-0.032801479,8094.32,5/17/2018
5764190208,1.41E+11,0.019459262,17,0,21000000,1,0,1,0.019353077,8250.97,5/18/2018
4712399872,1.41E+11,-0.000344965,17,0,21000000,1,0,1,-0.00045934,8247.18,5/19/2018
5191059968,1.45E+11,0.032373198,17,0,21000000,1,0,1,0.032261937,8513.25,5/20/2018
5154990080,1.44E+11,-0.010961163,17,0,21000000,1,0,1,-0.011072152,8418.99,5/21/2018
5137010176,1.37E+11,-0.044696799,17,0,21000000,1,0,1,-0.044804662,8041.78,5/22/2018
6491120128,1.29E+11,-0.060068417,17,0,21000000,1,0,1,-0.060180706,7557.82,5/23/2018
6049220096,1.29E+11,0.00401116,17,0,21000000,1,0,1,0.003905888,7587.34,5/24/2018
4867829760,1.28E+11,-0.014002362,17,0,21000000,1,0,1,-0.014128799,7480.14,5/25/2018
4051539968,1.25E+11,-0.016497361,17,0,21000000,1,0,1,-0.016611989,7355.88,5/26/2018
4056519936,1.26E+11,0.001800893,17,0,21000000,1,0,1,0.00167757,7368.22,5/27/2018
5040600064,1.22E+11,-0.031406401,17,0,21000000,1,0,1,-0.031517789,7135.99,5/28/2018
5662660096,1.28E+11,0.047272156,17,0,21000000,1,0,1,0.047169349,7472.59,5/29/2018
4922540032,1.26E+11,-0.008711643,17,0,21000000,1,0,1,-0.008841647,7406.52,5/30/2018
5127130112,1.28E+11,0.011955719,17,0,21000000,1,0,1,0.011834168,7494.17,5/31/2018
4921460224,1.29E+11,0.006433432,17,0,21000000,1,0,1,0.006308904,7541.45,6/1/2018
4939299840,1.30E+11,0.01363884,17,0,21000000,1,0,1,0.01352525,7643.45,6/2/2018
4851760128,1.32E+11,0.010166153,17,0,21000000,1,0,1,0.010047819,7720.25,6/3/2018
4993169920,1.28E+11,-0.026522027,17,0,21000000,1,0,1,-0.026654577,7514.47,6/4/2018
4961739776,1.30E+11,0.016005592,17,0,21000000,1,0,1,0.015874706,7633.76,6/5/2018
4692259840,1.31E+11,0.002755146,17,0,21000000,1,0,1,0.00264876,7653.98,6/6/2018
4485799936,1.31E+11,0.003274612,17,0,21000000,1,0,1,0.003169593,7678.24,6/7/2018
4227579904,1.30E+11,-0.006838955,17,0,21000000,1,0,1,-0.0069443,7624.92,6/8/2018
3845220096,1.29E+11,-0.012084897,17,0,21000000,1,0,1,-0.01218898,7531.98,6/9/2018
5804839936,1.16E+11,-0.098955288,17,0,21000000,1,0,1,-0.099039031,6786.02,6/10/2018
4745269760,1.18E+11,0.017918021,17,0,21000000,1,0,1,0.017816039,6906.92,6/11/2018
4654380032,1.12E+11,-0.046888048,17,0,21000000,1,0,1,-0.046990554,6582.36,6/12/2018
5052349952,1.09E+11,-0.035213995,17,0,21000000,1,0,1,-0.035315601,6349.9,6/13/2018
5138710016,1.14E+11,0.051371914,17,0,21000000,1,0,1,0.051252776,6675.35,6/14/2018
3955389952,1.10E+11,-0.032665304,17,0,21000000,1,0,1,-0.032772813,6456.58,6/15/2018
3194170112,1.12E+11,0.014616165,17,0,21000000,1,0,1,0.014493741,6550.16,6/16/2018
3104019968,1.11E+11,-0.00765466,17,0,21000000,1,0,1,-0.007769276,6499.27,6/17/2018
4039200000,1.15E+11,0.036365248,17,0,21000000,1,0,1,0.036242532,6734.82,6/18/2018
4057029888,1.16E+11,0.005328545,17,0,21000000,1,0,1,0.00521469,6769.94,6/19/2018
3888640000,1.16E+11,0.001091961,17,0,21000000,1,0,1,0.000976375,6776.55,6/20/2018
3529129984,1.15E+11,-0.006786422,17,0,21000000,1,0,1,-0.006907645,6729.74,6/21/2018
5079810048,1.04E+11,-0.095899538,17,0,21000000,1,0,1,-0.095999251,6083.69,6/22/2018
3431360000,1.05E+11,0.013070199,17,0,21000000,1,0,1,0.012951022,6162.48,6/23/2018
4566909952,1.06E+11,0.001870996,17,0,21000000,1,0,1,0.001744428,6173.23,6/24/2018
5500810240,1.07E+11,0.012417758,17,0,21000000,1,0,1,0.012303122,6249.18,6/25/2018
3279759872,1.04E+11,-0.02478089,17,0,21000000,1,0,1,-0.024884865,6093.67,6/26/2018
3296219904,1.05E+11,0.010504104,17,0,21000000,1,0,1,0.010414085,6157.13,6/27/2018
3467800064,1.01E+11,-0.041092023,17,0,21000000,1,0,1,-0.041202638,5903.44,6/28/2018
3966230016,1.06E+11,0.053450361,17,0,21000000,1,0,1,0.053335005,6218.3,6/29/2018
4543860224,1.10E+11,0.029968723,17,0,21000000,1,0,1,0.029863468,6404,6/30/2018
4788259840,1.09E+11,-0.002731882,17,0,21000000,1,0,1,-0.002838851,6385.82,7/1/2018
4396930048,1.13E+11,0.035868616,17,0,21000000,1,0,1,0.035760482,6614.18,7/2/2018
4672309760,1.12E+11,-0.012705616,17,0,21000000,1,0,1,-0.012789189,6529.59,7/3/2018
4176689920,1.13E+11,0.010506039,17,0,21000000,1,0,1,0.010408004,6597.55,7/4/2018
4999240192,1.14E+11,0.006404478,17,0,21000000,1,0,1,0.006303855,6639.14,7/5/2018
4313959936,1.14E+11,0.005293411,17,0,21000000,1,0,1,0.005175369,6673.5,7/6/2018
3961080064,1.18E+11,0.027600258,17,0,21000000,1,0,1,0.027486327,6856.93,7/7/2018
3386210048,1.16E+11,-0.011995791,17,0,21000000,1,0,1,-0.012111834,6773.88,7/8/2018
3718129920,1.16E+11,-0.004643804,17,0,21000000,1,0,1,-0.00474322,6741.75,7/9/2018
4052430080,1.09E+11,-0.060981383,17,0,21000000,1,0,1,-0.061082063,6329.95,7/10/2018
3644859904,1.10E+11,0.010329439,17,0,21000000,1,0,1,0.010230729,6394.71,7/11/2018
3770170112,1.07E+11,-0.025841051,17,0,21000000,1,0,1,-0.025943319,6228.81,7/12/2018
3805400064,1.07E+11,0.001587807,17,0,21000000,1,0,1,0.001483429,6238.05,7/13/2018
2923670016,1.08E+11,0.006198212,17,0,21000000,1,0,1,0.006102869,6276.12,7/14/2018
3285459968,1.09E+11,0.013408033,17,0,21000000,1,0,1,0.013307585,6359.64,7/15/2018
4725799936,1.16E+11,0.060175561,17,0,21000000,1,0,1,0.06008359,6741.75,7/16/2018
5961950208,1.26E+11,0.086050798,17,0,21000000,1,0,1,0.085925761,7321.04,7/17/2018
6103410176,1.26E+11,0.006921004,17,0,21000000,1,0,1,0.006794117,7370.78,7/18/2018
5111629824,1.28E+11,0.013162972,17,0,21000000,1,0,1,0.013035255,7466.86,7/19/2018
4936869888,1.26E+11,-0.014986884,17,0,21000000,1,0,1,-0.015097377,7354.13,7/20/2018
3726609920,1.27E+11,0.008960974,17,0,21000000,1,0,1,0.008860327,7419.29,7/21/2018
3695460096,1.27E+11,2.47E-05,17,0,21000000,1,0,1,-0.000107827,7418.49,7/22/2018
5132480000,1.32E+11,0.03957034,17,0,21000000,1,0,1,0.039444685,7711.11,7/23/2018
7277689856,1.45E+11,0.092612018,17,0,21000000,1,0,1,0.09248474,8424.27,7/24/2018
5845400064,1.40E+11,-0.02870654,17,0,21000000,1,0,1,-0.028830985,8181.39,7/25/2018
4899089920,1.37E+11,-0.027974005,17,0,21000000,1,0,1,-0.028089359,7951.58,7/26/2018
5195879936,1.40E+11,0.026967491,17,0,21000000,1,0,1,0.026841206,8165.01,7/27/2018
3988750080,1.41E+11,0.00342985,17,0,21000000,1,0,1,0.00332394,8192.15,7/28/2018
4107190016,1.41E+11,0.003334961,17,0,21000000,1,0,1,0.003211611,8218.46,7/29/2018
5551400000,1.41E+11,-0.004523499,17,0,21000000,1,0,1,-0.004621304,8180.48,7/30/2018
5287530000,1.34E+11,-0.048800083,17,0,21000000,1,0,1,-0.048901776,7780.44,7/31/2018
4797620000,1.31E+11,-0.019884357,17,0,21000000,1,0,1,-0.019989872,7624.91,8/1/2018
4214110000,1.30E+11,-0.007464693,17,0,21000000,1,0,1,-0.007575171,7567.15,8/2/2018
4627150000,1.28E+11,-0.017425637,17,0,21000000,1,0,1,-0.017544254,7434.39,8/3/2018
4268390000,1.21E+11,-0.05388804,17,0,21000000,1,0,1,-0.054011156,7032.85,8/4/2018
3679110000,1.22E+11,0.005180993,17,0,21000000,1,0,1,0.005066225,7068.48,8/5/2018
3925900000,1.20E+11,-0.016412698,17,0,21000000,1,0,1,-0.016507085,6951.8,8/6/2018
4682800000,1.16E+11,-0.028470893,17,0,21000000,1,0,1,-0.028579648,6753.12,8/7/2018
5064430000,1.08E+11,-0.066133127,17,0,21000000,1,0,1,-0.066239012,6305.8,8/8/2018
4267040000,1.13E+11,0.041730014,17,0,21000000,1,0,1,0.041617241,6568.23,8/9/2018
4528680000,1.06E+11,-0.058270379,17,0,21000000,1,0,1,-0.05839016,6184.71,8/10/2018
4047850000,1.08E+11,0.018077948,17,0,21000000,1,0,1,0.01795072,6295.73,8/11/2018
5665250000,1.09E+11,0.004394637,17,0,21000000,1,0,1,0.004282268,6322.69,8/12/2018
4083980000,1.08E+11,-0.003865901,17,0,21000000,1,0,1,-0.003972993,6297.57,8/13/2018
5301700000,1.07E+11,-0.015440642,17,0,21000000,1,0,1,-0.015539327,6199.71,8/14/2018
4895450000,1.09E+11,0.017670551,17,0,21000000,1,0,1,0.017550821,6308.52,8/15/2018
4328420000,1.09E+11,0.004268463,17,0,21000000,1,0,1,0.004154699,6334.73,8/16/2018
4992990000,1.13E+11,0.03893314,17,0,21000000,1,0,1,0.038817755,6580.63,8/17/2018
